sub,algorithm,solution,context,door,x,y,path_weight
109,travelling,2,1,5,2,4,8.650281539
109,travelling,2,1,13,4,4,8.650281539
109,travelling,2,1,11,3,2,8.650281539
109,travelling,2,1,8,2,1,8.650281539
109,travelling,3,1,8,2,1,8.650281539
109,travelling,3,1,5,2,4,8.650281539
109,travelling,3,1,13,4,4,8.650281539
109,travelling,3,1,11,3,2,8.650281539
109,travelling,4,1,8,2,1,8.650281539
109,travelling,4,1,11,3,2,8.650281539
109,travelling,4,1,13,4,4,8.650281539
109,travelling,4,1,5,2,4,8.650281539
109,travelling,5,1,13,4,4,8.650281539
109,travelling,5,1,5,2,4,8.650281539
109,travelling,5,1,8,2,1,8.650281539
109,travelling,5,1,11,3,2,8.650281539
109,travelling,6,1,13,4,4,8.650281539
109,travelling,6,1,11,3,2,8.650281539
109,travelling,6,1,8,2,1,8.650281539
109,travelling,6,1,5,2,4,8.650281539
109,travelling,7,1,11,3,2,8.650281539
109,travelling,7,1,8,2,1,8.650281539
109,travelling,7,1,5,2,4,8.650281539
109,travelling,7,1,13,4,4,8.650281539
109,travelling,8,1,11,3,2,8.650281539
109,travelling,8,1,13,4,4,8.650281539
109,travelling,8,1,5,2,4,8.650281539
109,travelling,8,1,8,2,1,8.650281539
109,travelling,1,2,3,1,2,9.152982444
109,travelling,1,2,16,4,1,9.152982444
109,travelling,1,2,9,3,4,9.152982444
109,travelling,1,2,6,2,3,9.152982444
109,travelling,2,2,3,1,2,9.152982444
109,travelling,2,2,6,2,3,9.152982444
109,travelling,2,2,9,3,4,9.152982444
109,travelling,2,2,16,4,1,9.152982444
109,travelling,3,2,9,3,4,9.152982444
109,travelling,3,2,16,4,1,9.152982444
109,travelling,3,2,3,1,2,9.152982444
109,travelling,3,2,6,2,3,9.152982444
109,travelling,4,2,9,3,4,9.152982444
109,travelling,4,2,6,2,3,9.152982444
109,travelling,4,2,3,1,2,9.152982444
109,travelling,4,2,16,4,1,9.152982444
109,travelling,5,2,16,4,1,9.152982444
109,travelling,5,2,3,1,2,9.152982444
109,travelling,5,2,6,2,3,9.152982444
109,travelling,5,2,9,3,4,9.152982444
109,travelling,6,2,16,4,1,9.152982444
109,travelling,6,2,9,3,4,9.152982444
109,travelling,6,2,6,2,3,9.152982444
109,travelling,6,2,3,1,2,9.152982444
109,travelling,7,2,6,2,3,9.152982444
109,travelling,7,2,3,1,2,9.152982444
109,travelling,7,2,16,4,1,9.152982444
109,travelling,7,2,9,3,4,9.152982444
109,travelling,8,2,6,2,3,9.152982444
109,travelling,8,2,9,3,4,9.152982444
109,travelling,8,2,16,4,1,9.152982444
109,travelling,8,2,3,1,2,9.152982444
110,travelling,1,1,5,2,4,8.650281539
110,travelling,1,1,8,2,1,8.650281539
110,travelling,1,1,11,3,2,8.650281539
110,travelling,1,1,13,4,4,8.650281539
110,travelling,2,1,5,2,4,8.650281539
110,travelling,2,1,13,4,4,8.650281539
110,travelling,2,1,11,3,2,8.650281539
110,travelling,2,1,8,2,1,8.650281539
110,travelling,3,1,8,2,1,8.650281539
110,travelling,3,1,5,2,4,8.650281539
110,travelling,3,1,13,4,4,8.650281539
110,travelling,3,1,11,3,2,8.650281539
110,travelling,4,1,8,2,1,8.650281539
110,travelling,4,1,11,3,2,8.650281539
110,travelling,4,1,13,4,4,8.650281539
110,travelling,4,1,5,2,4,8.650281539
110,travelling,5,1,13,4,4,8.650281539
110,travelling,5,1,5,2,4,8.650281539
110,travelling,5,1,8,2,1,8.650281539
110,travelling,5,1,11,3,2,8.650281539
110,travelling,6,1,13,4,4,8.650281539
110,travelling,6,1,11,3,2,8.650281539
110,travelling,6,1,8,2,1,8.650281539
110,travelling,6,1,5,2,4,8.650281539
110,travelling,7,1,11,3,2,8.650281539
110,travelling,7,1,8,2,1,8.650281539
110,travelling,7,1,5,2,4,8.650281539
110,travelling,7,1,13,4,4,8.650281539
110,travelling,8,1,11,3,2,8.650281539
110,travelling,8,1,13,4,4,8.650281539
110,travelling,8,1,5,2,4,8.650281539
110,travelling,8,1,8,2,1,8.650281539
110,travelling,1,2,3,1,2,9.152982444
110,travelling,1,2,16,4,1,9.152982444
110,travelling,1,2,9,3,4,9.152982444
110,travelling,1,2,6,2,3,9.152982444
110,travelling,2,2,3,1,2,9.152982444
110,travelling,2,2,6,2,3,9.152982444
110,travelling,2,2,9,3,4,9.152982444
110,travelling,2,2,16,4,1,9.152982444
110,travelling,3,2,9,3,4,9.152982444
110,travelling,3,2,16,4,1,9.152982444
110,travelling,3,2,3,1,2,9.152982444
110,travelling,3,2,6,2,3,9.152982444
110,travelling,4,2,9,3,4,9.152982444
110,travelling,4,2,6,2,3,9.152982444
110,travelling,4,2,3,1,2,9.152982444
110,travelling,4,2,16,4,1,9.152982444
110,travelling,5,2,16,4,1,9.152982444
110,travelling,5,2,3,1,2,9.152982444
110,travelling,5,2,6,2,3,9.152982444
110,travelling,5,2,9,3,4,9.152982444
110,travelling,6,2,16,4,1,9.152982444
110,travelling,6,2,9,3,4,9.152982444
110,travelling,6,2,6,2,3,9.152982444
110,travelling,6,2,3,1,2,9.152982444
110,travelling,7,2,6,2,3,9.152982444
110,travelling,7,2,3,1,2,9.152982444
110,travelling,7,2,16,4,1,9.152982444
110,travelling,7,2,9,3,4,9.152982444
110,travelling,8,2,6,2,3,9.152982444
110,travelling,8,2,9,3,4,9.152982444
110,travelling,8,2,16,4,1,9.152982444
110,travelling,8,2,3,1,2,9.152982444
111,travelling,1,1,5,2,4,8.650281539
111,travelling,1,1,8,2,1,8.650281539
111,travelling,1,1,11,3,2,8.650281539
111,travelling,1,1,13,4,4,8.650281539
111,travelling,2,1,5,2,4,8.650281539
111,travelling,2,1,13,4,4,8.650281539
111,travelling,2,1,11,3,2,8.650281539
111,travelling,2,1,8,2,1,8.650281539
111,travelling,3,1,8,2,1,8.650281539
111,travelling,3,1,5,2,4,8.650281539
111,travelling,3,1,13,4,4,8.650281539
111,travelling,3,1,11,3,2,8.650281539
111,travelling,4,1,8,2,1,8.650281539
111,travelling,4,1,11,3,2,8.650281539
111,travelling,4,1,13,4,4,8.650281539
111,travelling,4,1,5,2,4,8.650281539
111,travelling,5,1,13,4,4,8.650281539
111,travelling,5,1,5,2,4,8.650281539
111,travelling,5,1,8,2,1,8.650281539
111,travelling,5,1,11,3,2,8.650281539
111,travelling,6,1,13,4,4,8.650281539
111,travelling,6,1,11,3,2,8.650281539
111,travelling,6,1,8,2,1,8.650281539
111,travelling,6,1,5,2,4,8.650281539
111,travelling,7,1,11,3,2,8.650281539
111,travelling,7,1,8,2,1,8.650281539
111,travelling,7,1,5,2,4,8.650281539
111,travelling,7,1,13,4,4,8.650281539
111,travelling,8,1,11,3,2,8.650281539
111,travelling,8,1,13,4,4,8.650281539
111,travelling,8,1,5,2,4,8.650281539
111,travelling,8,1,8,2,1,8.650281539
111,travelling,1,2,3,1,2,9.152982444
111,travelling,1,2,16,4,1,9.152982444
111,travelling,1,2,9,3,4,9.152982444
111,travelling,1,2,6,2,3,9.152982444
111,travelling,2,2,3,1,2,9.152982444
111,travelling,2,2,6,2,3,9.152982444
111,travelling,2,2,9,3,4,9.152982444
111,travelling,2,2,16,4,1,9.152982444
111,travelling,3,2,9,3,4,9.152982444
111,travelling,3,2,16,4,1,9.152982444
111,travelling,3,2,3,1,2,9.152982444
111,travelling,3,2,6,2,3,9.152982444
111,travelling,4,2,9,3,4,9.152982444
111,travelling,4,2,6,2,3,9.152982444
111,travelling,4,2,3,1,2,9.152982444
111,travelling,4,2,16,4,1,9.152982444
111,travelling,5,2,16,4,1,9.152982444
111,travelling,5,2,3,1,2,9.152982444
111,travelling,5,2,6,2,3,9.152982444
111,travelling,5,2,9,3,4,9.152982444
111,travelling,6,2,16,4,1,9.152982444
111,travelling,6,2,9,3,4,9.152982444
111,travelling,6,2,6,2,3,9.152982444
111,travelling,6,2,3,1,2,9.152982444
111,travelling,7,2,6,2,3,9.152982444
111,travelling,7,2,3,1,2,9.152982444
111,travelling,7,2,16,4,1,9.152982444
111,travelling,7,2,9,3,4,9.152982444
111,travelling,8,2,6,2,3,9.152982444
111,travelling,8,2,9,3,4,9.152982444
111,travelling,8,2,16,4,1,9.152982444
111,travelling,8,2,3,1,2,9.152982444
112,travelling,1,1,5,2,4,8.650281539
112,travelling,1,1,8,2,1,8.650281539
112,travelling,1,1,11,3,2,8.650281539
112,travelling,1,1,13,4,4,8.650281539
112,travelling,2,1,5,2,4,8.650281539
112,travelling,2,1,13,4,4,8.650281539
112,travelling,2,1,11,3,2,8.650281539
112,travelling,2,1,8,2,1,8.650281539
112,travelling,3,1,8,2,1,8.650281539
112,travelling,3,1,5,2,4,8.650281539
112,travelling,3,1,13,4,4,8.650281539
112,travelling,3,1,11,3,2,8.650281539
112,travelling,4,1,8,2,1,8.650281539
112,travelling,4,1,11,3,2,8.650281539
112,travelling,4,1,13,4,4,8.650281539
112,travelling,4,1,5,2,4,8.650281539
112,travelling,5,1,13,4,4,8.650281539
112,travelling,5,1,5,2,4,8.650281539
112,travelling,5,1,8,2,1,8.650281539
112,travelling,5,1,11,3,2,8.650281539
112,travelling,6,1,13,4,4,8.650281539
112,travelling,6,1,11,3,2,8.650281539
112,travelling,6,1,8,2,1,8.650281539
112,travelling,6,1,5,2,4,8.650281539
112,travelling,7,1,11,3,2,8.650281539
112,travelling,7,1,8,2,1,8.650281539
112,travelling,7,1,5,2,4,8.650281539
112,travelling,7,1,13,4,4,8.650281539
112,travelling,8,1,11,3,2,8.650281539
112,travelling,8,1,13,4,4,8.650281539
112,travelling,8,1,5,2,4,8.650281539
112,travelling,8,1,8,2,1,8.650281539
112,travelling,1,2,3,1,2,9.152982444
112,travelling,1,2,16,4,1,9.152982444
112,travelling,1,2,9,3,4,9.152982444
112,travelling,1,2,6,2,3,9.152982444
112,travelling,2,2,3,1,2,9.152982444
112,travelling,2,2,6,2,3,9.152982444
112,travelling,2,2,9,3,4,9.152982444
112,travelling,2,2,16,4,1,9.152982444
112,travelling,3,2,9,3,4,9.152982444
112,travelling,3,2,16,4,1,9.152982444
112,travelling,3,2,3,1,2,9.152982444
112,travelling,3,2,6,2,3,9.152982444
112,travelling,4,2,9,3,4,9.152982444
112,travelling,4,2,6,2,3,9.152982444
112,travelling,4,2,3,1,2,9.152982444
112,travelling,4,2,16,4,1,9.152982444
112,travelling,5,2,16,4,1,9.152982444
112,travelling,5,2,3,1,2,9.152982444
112,travelling,5,2,6,2,3,9.152982444
112,travelling,5,2,9,3,4,9.152982444
112,travelling,6,2,16,4,1,9.152982444
112,travelling,6,2,9,3,4,9.152982444
112,travelling,6,2,6,2,3,9.152982444
112,travelling,6,2,3,1,2,9.152982444
112,travelling,7,2,6,2,3,9.152982444
112,travelling,7,2,3,1,2,9.152982444
112,travelling,7,2,16,4,1,9.152982444
112,travelling,7,2,9,3,4,9.152982444
112,travelling,8,2,6,2,3,9.152982444
112,travelling,8,2,9,3,4,9.152982444
112,travelling,8,2,16,4,1,9.152982444
112,travelling,8,2,3,1,2,9.152982444
113,travelling,1,1,8,2,1,8.576491222
113,travelling,1,1,16,4,1,8.576491222
113,travelling,1,1,9,3,4,8.576491222
113,travelling,1,1,6,2,3,8.576491222
113,travelling,2,1,8,2,1,8.576491222
113,travelling,2,1,6,2,3,8.576491222
113,travelling,2,1,9,3,4,8.576491222
113,travelling,2,1,16,4,1,8.576491222
113,travelling,3,1,9,3,4,8.576491222
113,travelling,3,1,16,4,1,8.576491222
113,travelling,3,1,8,2,1,8.576491222
113,travelling,3,1,6,2,3,8.576491222
113,travelling,4,1,9,3,4,8.576491222
113,travelling,4,1,6,2,3,8.576491222
113,travelling,4,1,8,2,1,8.576491222
113,travelling,4,1,16,4,1,8.576491222
113,travelling,5,1,16,4,1,8.576491222
113,travelling,5,1,8,2,1,8.576491222
113,travelling,5,1,6,2,3,8.576491222
113,travelling,5,1,9,3,4,8.576491222
113,travelling,6,1,16,4,1,8.576491222
113,travelling,6,1,9,3,4,8.576491222
113,travelling,6,1,6,2,3,8.576491222
113,travelling,6,1,8,2,1,8.576491222
113,travelling,7,1,6,2,3,8.576491222
113,travelling,7,1,8,2,1,8.576491222
113,travelling,7,1,16,4,1,8.576491222
113,travelling,7,1,9,3,4,8.576491222
113,travelling,8,1,6,2,3,8.576491222
113,travelling,8,1,9,3,4,8.576491222
113,travelling,8,1,16,4,1,8.576491222
113,travelling,8,1,8,2,1,8.576491222
113,travelling,1,2,5,2,4,8.576491222
113,travelling,1,2,13,4,4,8.576491222
113,travelling,1,2,12,3,1,8.576491222
113,travelling,1,2,7,2,2,8.576491222
113,travelling,2,2,5,2,4,8.576491222
113,travelling,2,2,7,2,2,8.576491222
113,travelling,2,2,12,3,1,8.576491222
113,travelling,2,2,13,4,4,8.576491222
113,travelling,3,2,12,3,1,8.576491222
113,travelling,3,2,13,4,4,8.576491222
113,travelling,3,2,5,2,4,8.576491222
113,travelling,3,2,7,2,2,8.576491222
113,travelling,4,2,12,3,1,8.576491222
113,travelling,4,2,7,2,2,8.576491222
113,travelling,4,2,5,2,4,8.576491222
113,travelling,4,2,13,4,4,8.576491222
113,travelling,5,2,13,4,4,8.576491222
113,travelling,5,2,5,2,4,8.576491222
113,travelling,5,2,7,2,2,8.576491222
113,travelling,5,2,12,3,1,8.576491222
113,travelling,6,2,13,4,4,8.576491222
113,travelling,6,2,12,3,1,8.576491222
113,travelling,6,2,7,2,2,8.576491222
113,travelling,6,2,5,2,4,8.576491222
113,travelling,7,2,7,2,2,8.576491222
113,travelling,7,2,5,2,4,8.576491222
113,travelling,7,2,13,4,4,8.576491222
113,travelling,7,2,12,3,1,8.576491222
113,travelling,8,2,7,2,2,8.576491222
113,travelling,8,2,12,3,1,8.576491222
113,travelling,8,2,13,4,4,8.576491222
113,travelling,8,2,5,2,4,8.576491222
114,travelling,1,1,8,2,1,8.576491222
114,travelling,1,1,16,4,1,8.576491222
114,travelling,1,1,9,3,4,8.576491222
114,travelling,1,1,6,2,3,8.576491222
114,travelling,2,1,8,2,1,8.576491222
114,travelling,2,1,6,2,3,8.576491222
114,travelling,2,1,9,3,4,8.576491222
114,travelling,2,1,16,4,1,8.576491222
114,travelling,3,1,9,3,4,8.576491222
114,travelling,3,1,16,4,1,8.576491222
114,travelling,3,1,8,2,1,8.576491222
114,travelling,3,1,6,2,3,8.576491222
114,travelling,4,1,9,3,4,8.576491222
114,travelling,4,1,6,2,3,8.576491222
114,travelling,4,1,8,2,1,8.576491222
114,travelling,4,1,16,4,1,8.576491222
114,travelling,5,1,16,4,1,8.576491222
114,travelling,5,1,8,2,1,8.576491222
114,travelling,5,1,6,2,3,8.576491222
114,travelling,5,1,9,3,4,8.576491222
114,travelling,6,1,16,4,1,8.576491222
114,travelling,6,1,9,3,4,8.576491222
114,travelling,6,1,6,2,3,8.576491222
114,travelling,6,1,8,2,1,8.576491222
114,travelling,7,1,6,2,3,8.576491222
114,travelling,7,1,8,2,1,8.576491222
114,travelling,7,1,16,4,1,8.576491222
114,travelling,7,1,9,3,4,8.576491222
114,travelling,8,1,6,2,3,8.576491222
114,travelling,8,1,9,3,4,8.576491222
114,travelling,8,1,16,4,1,8.576491222
114,travelling,8,1,8,2,1,8.576491222
114,travelling,1,2,5,2,4,8.576491222
114,travelling,1,2,13,4,4,8.576491222
114,travelling,1,2,12,3,1,8.576491222
114,travelling,1,2,7,2,2,8.576491222
114,travelling,2,2,5,2,4,8.576491222
114,travelling,2,2,7,2,2,8.576491222
114,travelling,2,2,12,3,1,8.576491222
114,travelling,2,2,13,4,4,8.576491222
114,travelling,3,2,12,3,1,8.576491222
114,travelling,3,2,13,4,4,8.576491222
114,travelling,3,2,5,2,4,8.576491222
114,travelling,3,2,7,2,2,8.576491222
114,travelling,4,2,12,3,1,8.576491222
114,travelling,4,2,7,2,2,8.576491222
114,travelling,4,2,5,2,4,8.576491222
114,travelling,4,2,13,4,4,8.576491222
114,travelling,5,2,13,4,4,8.576491222
114,travelling,5,2,5,2,4,8.576491222
114,travelling,5,2,7,2,2,8.576491222
114,travelling,5,2,12,3,1,8.576491222
114,travelling,6,2,13,4,4,8.576491222
114,travelling,6,2,12,3,1,8.576491222
114,travelling,6,2,7,2,2,8.576491222
114,travelling,6,2,5,2,4,8.576491222
114,travelling,7,2,7,2,2,8.576491222
114,travelling,7,2,5,2,4,8.576491222
114,travelling,7,2,13,4,4,8.576491222
114,travelling,7,2,12,3,1,8.576491222
114,travelling,8,2,7,2,2,8.576491222
114,travelling,8,2,12,3,1,8.576491222
114,travelling,8,2,13,4,4,8.576491222
114,travelling,8,2,5,2,4,8.576491222
115,travelling,1,1,8,2,1,8.576491222
115,travelling,1,1,16,4,1,8.576491222
115,travelling,1,1,9,3,4,8.576491222
115,travelling,1,1,6,2,3,8.576491222
115,travelling,2,1,8,2,1,8.576491222
115,travelling,2,1,6,2,3,8.576491222
115,travelling,2,1,9,3,4,8.576491222
115,travelling,2,1,16,4,1,8.576491222
115,travelling,3,1,9,3,4,8.576491222
115,travelling,3,1,16,4,1,8.576491222
115,travelling,3,1,8,2,1,8.576491222
115,travelling,3,1,6,2,3,8.576491222
115,travelling,4,1,9,3,4,8.576491222
115,travelling,4,1,6,2,3,8.576491222
115,travelling,4,1,8,2,1,8.576491222
115,travelling,4,1,16,4,1,8.576491222
115,travelling,5,1,16,4,1,8.576491222
115,travelling,5,1,8,2,1,8.576491222
115,travelling,5,1,6,2,3,8.576491222
115,travelling,5,1,9,3,4,8.576491222
115,travelling,6,1,16,4,1,8.576491222
115,travelling,6,1,9,3,4,8.576491222
115,travelling,6,1,6,2,3,8.576491222
115,travelling,6,1,8,2,1,8.576491222
115,travelling,7,1,6,2,3,8.576491222
115,travelling,7,1,8,2,1,8.576491222
115,travelling,7,1,16,4,1,8.576491222
115,travelling,7,1,9,3,4,8.576491222
115,travelling,8,1,6,2,3,8.576491222
115,travelling,8,1,9,3,4,8.576491222
115,travelling,8,1,16,4,1,8.576491222
115,travelling,8,1,8,2,1,8.576491222
115,travelling,1,2,5,2,4,8.576491222
115,travelling,1,2,13,4,4,8.576491222
115,travelling,1,2,12,3,1,8.576491222
115,travelling,1,2,7,2,2,8.576491222
115,travelling,2,2,5,2,4,8.576491222
115,travelling,2,2,7,2,2,8.576491222
115,travelling,2,2,12,3,1,8.576491222
115,travelling,2,2,13,4,4,8.576491222
115,travelling,3,2,12,3,1,8.576491222
115,travelling,3,2,13,4,4,8.576491222
115,travelling,3,2,5,2,4,8.576491222
115,travelling,3,2,7,2,2,8.576491222
115,travelling,4,2,12,3,1,8.576491222
115,travelling,4,2,7,2,2,8.576491222
115,travelling,4,2,5,2,4,8.576491222
115,travelling,4,2,13,4,4,8.576491222
115,travelling,5,2,13,4,4,8.576491222
115,travelling,5,2,5,2,4,8.576491222
115,travelling,5,2,7,2,2,8.576491222
115,travelling,5,2,12,3,1,8.576491222
115,travelling,6,2,13,4,4,8.576491222
115,travelling,6,2,12,3,1,8.576491222
115,travelling,6,2,7,2,2,8.576491222
115,travelling,6,2,5,2,4,8.576491222
115,travelling,7,2,7,2,2,8.576491222
115,travelling,7,2,5,2,4,8.576491222
115,travelling,7,2,13,4,4,8.576491222
115,travelling,7,2,12,3,1,8.576491222
115,travelling,8,2,7,2,2,8.576491222
115,travelling,8,2,12,3,1,8.576491222
115,travelling,8,2,13,4,4,8.576491222
115,travelling,8,2,5,2,4,8.576491222
116,travelling,1,1,8,2,1,8.576491222
116,travelling,1,1,16,4,1,8.576491222
116,travelling,1,1,9,3,4,8.576491222
116,travelling,1,1,6,2,3,8.576491222
116,travelling,2,1,8,2,1,8.576491222
116,travelling,2,1,6,2,3,8.576491222
116,travelling,2,1,9,3,4,8.576491222
116,travelling,2,1,16,4,1,8.576491222
116,travelling,3,1,9,3,4,8.576491222
116,travelling,3,1,16,4,1,8.576491222
116,travelling,3,1,8,2,1,8.576491222
116,travelling,3,1,6,2,3,8.576491222
116,travelling,4,1,9,3,4,8.576491222
116,travelling,4,1,6,2,3,8.576491222
116,travelling,4,1,8,2,1,8.576491222
116,travelling,4,1,16,4,1,8.576491222
116,travelling,5,1,16,4,1,8.576491222
116,travelling,5,1,8,2,1,8.576491222
116,travelling,5,1,6,2,3,8.576491222
116,travelling,5,1,9,3,4,8.576491222
116,travelling,6,1,16,4,1,8.576491222
116,travelling,6,1,9,3,4,8.576491222
116,travelling,6,1,6,2,3,8.576491222
116,travelling,6,1,8,2,1,8.576491222
116,travelling,7,1,6,2,3,8.576491222
116,travelling,7,1,8,2,1,8.576491222
116,travelling,7,1,16,4,1,8.576491222
116,travelling,7,1,9,3,4,8.576491222
116,travelling,8,1,6,2,3,8.576491222
116,travelling,8,1,9,3,4,8.576491222
116,travelling,8,1,16,4,1,8.576491222
116,travelling,8,1,8,2,1,8.576491222
116,travelling,1,2,5,2,4,8.576491222
116,travelling,1,2,13,4,4,8.576491222
116,travelling,1,2,12,3,1,8.576491222
116,travelling,1,2,7,2,2,8.576491222
116,travelling,2,2,5,2,4,8.576491222
116,travelling,2,2,7,2,2,8.576491222
116,travelling,2,2,12,3,1,8.576491222
116,travelling,2,2,13,4,4,8.576491222
116,travelling,3,2,12,3,1,8.576491222
116,travelling,3,2,13,4,4,8.576491222
116,travelling,3,2,5,2,4,8.576491222
116,travelling,3,2,7,2,2,8.576491222
116,travelling,4,2,12,3,1,8.576491222
116,travelling,4,2,7,2,2,8.576491222
116,travelling,4,2,5,2,4,8.576491222
116,travelling,4,2,13,4,4,8.576491222
116,travelling,5,2,13,4,4,8.576491222
116,travelling,5,2,5,2,4,8.576491222
116,travelling,5,2,7,2,2,8.576491222
116,travelling,5,2,12,3,1,8.576491222
116,travelling,6,2,13,4,4,8.576491222
116,travelling,6,2,12,3,1,8.576491222
116,travelling,6,2,7,2,2,8.576491222
116,travelling,6,2,5,2,4,8.576491222
116,travelling,7,2,7,2,2,8.576491222
116,travelling,7,2,5,2,4,8.576491222
116,travelling,7,2,13,4,4,8.576491222
116,travelling,7,2,12,3,1,8.576491222
116,travelling,8,2,7,2,2,8.576491222
116,travelling,8,2,12,3,1,8.576491222
116,travelling,8,2,13,4,4,8.576491222
116,travelling,8,2,5,2,4,8.576491222
117,travelling,1,1,3,1,2,9.152982444
117,travelling,1,1,16,4,1,9.152982444
117,travelling,1,1,9,3,4,9.152982444
117,travelling,1,1,6,2,3,9.152982444
117,travelling,2,1,3,1,2,9.152982444
117,travelling,2,1,6,2,3,9.152982444
117,travelling,2,1,9,3,4,9.152982444
117,travelling,2,1,16,4,1,9.152982444
117,travelling,3,1,9,3,4,9.152982444
117,travelling,3,1,16,4,1,9.152982444
117,travelling,3,1,3,1,2,9.152982444
117,travelling,3,1,6,2,3,9.152982444
117,travelling,4,1,9,3,4,9.152982444
117,travelling,4,1,6,2,3,9.152982444
117,travelling,4,1,3,1,2,9.152982444
117,travelling,4,1,16,4,1,9.152982444
117,travelling,5,1,16,4,1,9.152982444
117,travelling,5,1,3,1,2,9.152982444
117,travelling,5,1,6,2,3,9.152982444
117,travelling,5,1,9,3,4,9.152982444
117,travelling,6,1,16,4,1,9.152982444
117,travelling,6,1,9,3,4,9.152982444
117,travelling,6,1,6,2,3,9.152982444
117,travelling,6,1,3,1,2,9.152982444
117,travelling,7,1,6,2,3,9.152982444
117,travelling,7,1,3,1,2,9.152982444
117,travelling,7,1,16,4,1,9.152982444
117,travelling,7,1,9,3,4,9.152982444
117,travelling,8,1,6,2,3,9.152982444
117,travelling,8,1,9,3,4,9.152982444
117,travelling,8,1,16,4,1,9.152982444
117,travelling,8,1,3,1,2,9.152982444
117,travelling,1,2,2,1,3,9.152982444
117,travelling,1,2,13,4,4,9.152982444
117,travelling,1,2,12,3,1,9.152982444
117,travelling,1,2,7,2,2,9.152982444
117,travelling,2,2,2,1,3,9.152982444
117,travelling,2,2,7,2,2,9.152982444
117,travelling,2,2,12,3,1,9.152982444
117,travelling,2,2,13,4,4,9.152982444
117,travelling,3,2,12,3,1,9.152982444
117,travelling,3,2,13,4,4,9.152982444
117,travelling,3,2,2,1,3,9.152982444
117,travelling,3,2,7,2,2,9.152982444
117,travelling,4,2,12,3,1,9.152982444
117,travelling,4,2,7,2,2,9.152982444
117,travelling,4,2,2,1,3,9.152982444
117,travelling,4,2,13,4,4,9.152982444
117,travelling,5,2,13,4,4,9.152982444
117,travelling,5,2,2,1,3,9.152982444
117,travelling,5,2,7,2,2,9.152982444
117,travelling,5,2,12,3,1,9.152982444
117,travelling,6,2,13,4,4,9.152982444
117,travelling,6,2,12,3,1,9.152982444
117,travelling,6,2,7,2,2,9.152982444
117,travelling,6,2,2,1,3,9.152982444
117,travelling,7,2,7,2,2,9.152982444
117,travelling,7,2,2,1,3,9.152982444
117,travelling,7,2,13,4,4,9.152982444
117,travelling,7,2,12,3,1,9.152982444
117,travelling,8,2,7,2,2,9.152982444
117,travelling,8,2,12,3,1,9.152982444
117,travelling,8,2,13,4,4,9.152982444
117,travelling,8,2,2,1,3,9.152982444
