sub,ses,context,switch,train_type,transfer,full_transfer_first,original_house,t,n_clicks,n_cc,n_oc,n_lc,n_nc,setting_sticks,setting_slips,context_changes,accuracy,setting_errors,general_errors,learned_setting_errors,rt,win,rt_correct,transition_probabilities
38,2,2,0,1,NA,NA,NA,207.06578947368422,3.1973684210526314,2.611842105263158,0.5855263157894737,NA,0,0,0.4473684210526316,0.9473684210526315,0.88125,0.11875000000000001,0,NA,0.8398684210526316,0.7368421052631579,0.8398684210526316,0.10800385728061716
38,2,2,1,1,NA,NA,NA,159.125,7.625,2.75,4.875,NA,0,0,0.375,0.75,0.34732142857142856,0.6526785714285714,0,NA,8.215625000000001,0,NA,NA
38,3,3,0,1,1,1,2,20.5,3.3,2.75,0.4,0.55,0.15,0.025,0.35,0.8,0.8864583333333333,0.085,0.028541666666666667,0.11354166666666667,1.130775,0.8,0.8529230769230769,NA
38,3,4,0,1,2,1,NA,60.5,3.075,2.75,0.15,0.25,0.175,0,0.1,0.325,0.9546703296703297,0.02200091575091575,0.02332875457875458,0.03523351648351648,0.754575,0.9,0.6051282051282051,NA
39,1,1,0,NA,NA,NA,NA,91.44166666666666,2.691666666666667,2.4916666666666667,0.09166666666666666,NA,0.10833333333333334,0.025,0.06666666666666667,0.19166666666666668,0.9613293650793651,0.0182010582010582,0.020469576719576717,NA,0.6939916666666667,0.9416666666666667,0.5463185840707965,NA
39,1,1,1,NA,NA,NA,NA,88,16,3,3,NA,10,0,1,6,0.1875,0.1875,0.625,NA,11.233,0,NA,NA
39,1,2,0,NA,NA,NA,NA,156.1048387096774,3.096774193548387,2.653225806451613,0.12903225806451613,NA,0.31451612903225806,0,0.06451612903225806,0.28225806451612906,0.9508615936035291,0.011217948717948718,0.037920457678522194,NA,0.7167016129032259,0.9112903225806451,0.7144214876033058,NA
39,1,2,1,NA,NA,NA,NA,105,10,3.5,1,NA,5.5,0,1,3.5,0.3484848484848485,0.10101010101010101,0.5505050505050505,NA,6.4915,0,NA,NA
39,2,1,0,2,NA,NA,NA,147.141592920354,5,2.575221238938053,2,NA,0.4247787610619469,0.48672566371681414,0.7876106194690266,2.734513274336283,0.6214541849497601,0.3416993036462063,0.03684651140403353,NA,1.440079646017699,0.5663716814159292,1.0664107142857142,0.4408695652173913
39,2,1,1,2,NA,NA,NA,156.7659574468085,4.957446808510638,2.6382978723404253,1.851063829787234,NA,0.46808510638297873,0,0.6170212765957447,1.5957446808510638,0.6190253599828068,0.3386900924134967,0.04228454760369654,NA,1.8155319148936169,0.48936170212765956,1.011235294117647,NA
39,2,2,0,2,NA,NA,NA,177.10714285714286,5.660714285714286,2.7142857142857144,2.4732142857142856,NA,0.4732142857142857,0.5446428571428571,0.8660714285714286,3.0535714285714284,0.5498254969237112,0.40730993956440387,0.04286456351188494,NA,1.63725,0.41964285714285715,1.064938775510204,0.3915094339622641
39,2,2,1,2,NA,NA,NA,156.85416666666666,5.083333333333333,2.5416666666666665,2.1666666666666665,NA,0.375,0,0.5833333333333334,1.6458333333333333,0.5624834656084656,0.39116236772486773,0.04635416666666667,NA,1.6243541666666665,0.3958333333333333,0.70272,NA
39,3,3,0,2,1,1,1,20.5,4.5,2.875,0.275,1.075,1.35,0.025,0.175,1.125,0.7928603749191985,0.027943257722669486,0.17919636735813207,0.16660160917513858,0.657325,0.65,0.3088125,NA
39,3,4,0,2,2,1,NA,60.5,3.525,2.525,0.15,0.35,0.85,0,0.075,0.4,0.9217374835309617,0.008658596837944664,0.06960391963109354,0.027923254281949934,0.41455000000000003,0.875,0.33,NA
40,1,1,0,NA,NA,NA,NA,91.68595041322314,2.9338842975206614,2.5702479338842976,0.12396694214876033,NA,0.2396694214876033,0.008264462809917356,0.049586776859504134,0.2066115702479339,0.9637937819756002,0.012003148366784731,0.024203069657615112,NA,1.3761570247933885,0.9504132231404959,1.1082327586206897,NA
40,1,1,1,NA,NA,NA,NA,89,1,1,0,NA,0,0,0,0,1,0,0,NA,4.101,1,4.101,NA
40,1,2,0,NA,NA,NA,NA,157.1048387096774,2.903225806451613,2.6370967741935485,0.08870967741935484,NA,0.1774193548387097,0,0.056451612903225805,0.18548387096774194,0.9677947388632873,0.011981566820276497,0.020223694316436253,NA,0.7525,0.9354838709677419,0.7002131147540983,NA
40,1,2,1,NA,NA,NA,NA,106,9,3.5,2,NA,3.5,0,1,4,0.45384615384615384,0.2153846153846154,0.3307692307692308,NA,4.679,0,4.679,NA
40,2,1,0,2,NA,NA,NA,151.55752212389382,3.256637168141593,2.84070796460177,0.35398230088495575,NA,0.061946902654867256,0.017699115044247787,0.09734513274336283,0.2743362831858407,0.9562697258493719,0.0379780617612476,0.005752212389380531,NA,0.7603008849557522,0.911504424778761,0.5819722222222222,0.4803921568627451
40,2,1,1,2,NA,NA,NA,157.87234042553192,6.638297872340425,2.382978723404255,4.212765957446808,NA,0.0425531914893617,0,0.02127659574468085,0.0425531914893617,0.3463103681188788,0.6491979061127997,0.004491725768321513,NA,3.9585744680851063,0,NA,NA
40,2,2,0,2,NA,NA,NA,171.72321428571428,2.6517857142857144,2.5,0.125,NA,0.026785714285714284,0.008928571428571428,0.03571428571428571,0.08928571428571429,0.9769345238095238,0.018353174603174604,0.004712301587301587,NA,0.6644642857142857,0.9553571428571429,0.5879727272727273,0.025
40,2,2,1,2,NA,NA,NA,157.9375,6.770833333333333,2.6875,4.020833333333333,NA,0.0625,0,0.020833333333333332,0.08333333333333333,0.379728835978836,0.6130373677248677,0.007233796296296296,NA,3.4304791666666667,0.020833333333333332,NA,NA
40,3,3,0,2,1,1,2,20.5,3.15,2.5,0.1,0.25,0.55,0,0.075,0.325,0.9398109243697479,0.008893557422969187,0.05129551820728291,0.021043417366946777,0.711075,0.925,0.6122894736842105,NA
40,3,4,0,2,2,1,NA,60.64102564102564,3.3076923076923075,2.4358974358974357,0.1794871794871795,0.38461538461538464,0.6923076923076923,0,0.10256410256410256,0.41025641025641024,0.9262161814793394,0.01619111882269777,0.05759269969796286,0.03440331598226335,0.6867948717948718,0.8461538461538461,0.5092702702702703,NA
41,1,1,0,NA,NA,NA,NA,91.44166666666666,2.5083333333333333,2.2916666666666665,0.075,NA,0.14166666666666666,0,0.025,0.125,0.9832539682539683,0.005621693121693121,0.011124338624338625,NA,0.687975,0.9666666666666667,0.6427058823529411,NA
41,1,1,1,NA,NA,NA,NA,88,7,2,4,NA,1,1,1,3,0.2857142857142857,0.5714285714285714,0.14285714285714285,NA,6.209,0,NA,NA
41,1,2,0,NA,NA,NA,NA,156.1048387096774,2.5403225806451615,2.370967741935484,0.056451612903225805,NA,0.11290322580645161,0,0.03225806451612903,0.08870967741935484,0.9783845187070993,0.006608311043794914,0.015007170249105733,NA,0.5705645161290323,0.9435483870967742,0.5673414634146341,NA
41,1,2,1,NA,NA,NA,NA,105,8.5,3.5,2,NA,3,0.5,0.5,2,0.6153846153846154,0.15384615384615385,0.23076923076923078,NA,3.6545,0.5,2.534,NA
41,2,1,0,1,NA,NA,NA,189.19607843137254,2.6666666666666665,2.6601307189542482,0.006535947712418301,NA,0,0.006535947712418301,0,0.013071895424836602,0.9986928104575163,0.0013071895424836603,0,NA,0.513313725490196,0.9869281045751634,0.46334868421052633,0.48630952380952375
41,2,1,1,1,NA,NA,NA,190.85714285714286,6.285714285714286,1.8571428571428572,4.428571428571429,NA,0,0,0,0,0.2782312925170068,0.7217687074829933,0,NA,3.772,0,NA,NA
41,2,2,0,1,NA,NA,NA,128.81578947368422,2.75,2.664473684210526,0.08552631578947369,NA,0,0.013157894736842105,0.02631578947368421,0.05263157894736842,0.9879124895572264,0.0120875104427736,0,NA,0.6406184210526316,0.9802631578947368,0.5722066666666666,0.32077891791044777
41,2,2,1,1,NA,NA,NA,187.125,7.125,2.375,4.75,NA,0,0,0,0,0.3127164502164502,0.6872835497835498,0,NA,4.201375,0,NA,NA
41,3,3,0,1,1,1,1,20.5,2.9,2.725,0.05,0.075,0.125,0,0.025,0.1,0.9840909090909091,0.004545454545454545,0.011363636363636364,0.006818181818181818,0.38387499999999997,0.95,0.3204102564102564,NA
41,3,4,0,1,2,1,NA,60.5,3.025,2.675,0.1,0.325,0.25,0.025,0.075,0.3,0.9378273809523809,0.01625,0.045922619047619045,0.05904761904761904,0.4363,0.875,0.30767567567567566,NA
42,1,1,0,NA,NA,NA,NA,116.23834196891191,3.1243523316062176,2.528497409326425,0.11398963730569948,NA,0.48186528497409326,0.010362694300518135,0.046632124352331605,0.42487046632124353,0.911645694547249,0.010716341804424706,0.07763796364832634,NA,1.161357512953368,0.8341968911917098,0.8117405405405406,NA
42,1,1,1,NA,NA,NA,NA,161,1,1,0,NA,0,0,0,0,1,0,0,NA,4.417,1,4.417,NA
42,1,2,0,NA,NA,NA,NA,229.1048387096774,2.564516129032258,2.379032258064516,0.06451612903225806,NA,0.12096774193548387,0,0.016129032258064516,0.10483870967741936,0.981439393939394,0.005083088954056696,0.013477517106549364,NA,0.7876935483870968,0.9838709677419355,0.7054214876033058,NA
42,1,2,1,NA,NA,NA,NA,178,13,4,2,NA,7,0,1,5.5,0.30625,0.1625,0.53125,NA,4.7085,0,NA,NA
42,2,1,0,1,NA,NA,NA,131.83006535947712,2.6143790849673203,2.5359477124183005,0.0784313725490196,NA,0,0.0196078431372549,0.013071895424836602,0.0392156862745098,0.9886399004046063,0.011360099595393712,0,NA,0.5523529411764706,0.9673202614379085,0.47872,0.5474868497954413
42,2,1,1,1,NA,NA,NA,148.85714285714286,7.571428571428571,1.7142857142857142,5.714285714285714,NA,0.14285714285714285,0,0,0,0.2331065759637188,0.7510204081632653,0.015873015873015872,NA,4.4871428571428575,0,NA,NA
42,2,2,0,1,NA,NA,NA,190.42763157894737,2.6907894736842106,2.664473684210526,0.02631578947368421,NA,0,0.006578947368421052,0.006578947368421052,0.013157894736842105,0.9967105263157895,0.003289473684210526,0,NA,0.5353881578947368,0.9802631578947368,0.5089072847682119,0.12320788530465951
42,2,2,1,1,NA,NA,NA,150.375,7.625,2.75,4.75,NA,0.125,0,0,0,0.36354166666666665,0.6225694444444444,0.013888888888888888,NA,4.312875,0,NA,NA
42,3,3,0,1,1,1,2,20.5,2.65,2.65,0,0,0,0,0,0,1,0,0,0,0.6439,0.975,0.596948717948718,NA
42,3,4,0,1,2,1,NA,60.5,3.575,2.75,0.6,0.8,0.225,0.1,0.4,1.125,0.8472222222222222,0.12361111111111112,0.029166666666666667,0.15,0.6646,0.725,0.6312222222222222,NA
43,1,1,0,NA,NA,NA,NA,93.5078125,3.7265625,2.6640625,0.4375,NA,0.625,0.03125,0.1484375,0.7265625,0.9078134105477855,0.041706947566322566,0.050479641885891886,NA,1.0391328125,0.859375,0.8188547008547008,NA
43,1,1,1,NA,NA,NA,NA,96,1,1,0,NA,0,0,0,0,1,0,0,NA,5.409,1,5.409,NA
43,1,2,0,NA,NA,NA,NA,164.1048387096774,3.0483870967741935,2.443548387096774,0.22580645161290322,NA,0.3790322580645161,0.008064516129032258,0.0967741935483871,0.3629032258064516,0.9429537308569567,0.024088814411395057,0.03295745473164828,NA,0.5049032258064516,0.8951612903225806,0.3984568965517241,NA
43,1,2,1,NA,NA,NA,NA,113,9,2.5,2.5,NA,4,0.5,1,4.5,0.3,0.3,0.4,NA,4.971,0.5,NA,NA
43,2,1,0,2,NA,NA,NA,145.10619469026548,4.707964601769912,2.690265486725664,1.9734513274336283,NA,0.04424778761061947,0.48672566371681414,0.7433628318584071,3,0.663470103267084,0.33241415013929326,0.0041157465936227,NA,0.8236106194690266,0.5752212389380531,0.45156140350877194,0.5608042635658915
43,2,1,1,2,NA,NA,NA,163.2340425531915,4.553191489361702,2.404255319148936,2.0638297872340425,NA,0.0851063829787234,0,0.5957446808510638,1.702127659574468,0.6066393417457248,0.385559239814559,0.007801418439716312,NA,0.8996595744680851,0.5531914893617021,0.38452380952380955,NA
43,2,2,0,2,NA,NA,NA,173.73214285714286,4.848214285714286,2.5892857142857144,2.1785714285714284,NA,0.08035714285714286,0.4732142857142857,0.8035714285714286,2.794642857142857,0.6136973145901717,0.3717087228247942,0.014593962585034013,NA,1.0179196428571429,0.49107142857142855,0.6118965517241379,0.27444444444444444
43,2,2,1,2,NA,NA,NA,163.1875,5.8125,2.9375,2.75,NA,0.125,0,0.7083333333333334,2.7083333333333335,0.5706889175639176,0.4197224072224072,0.009588675213675214,NA,1.0224375,0.3333333333333333,0.29928571428571427,NA
43,3,3,0,2,1,1,1,20.5,3.475,2.325,0.425,0.85,0.725,0.125,0.25,1.05,0.8119345238095238,0.06848214285714285,0.11958333333333333,0.14217261904761905,0.536525,0.725,0.2536896551724138,NA
43,3,4,0,2,2,1,NA,60.5,2.85,2.45,0.3,0.4,0.1,0.125,0.225,0.6,0.9123214285714286,0.06595238095238096,0.021726190476190475,0.08767857142857143,0.444525,0.875,0.28447058823529414,NA
44,1,1,0,NA,NA,NA,NA,96.84496124031008,2.9147286821705425,2.434108527131783,0.15503875968992248,NA,0.32558139534883723,0,0.05426356589147287,0.29457364341085274,0.9442742012509454,0.013005211842421144,0.04272058690663342,NA,0.804782945736434,0.9147286821705426,0.6839274193548387,NA
44,1,1,1,NA,NA,NA,NA,102,4,2,0,NA,2,0,0,1,0.5,0,0.5,NA,6.392,1,NA,NA
44,1,2,0,NA,NA,NA,NA,165.6046511627907,3.503875968992248,2.6744186046511627,0.24031007751937986,NA,0.5891472868217055,0.007751937984496124,0.10077519379844961,0.5581395348837209,0.9264801002804098,0.022398302631760764,0.05112159708782936,NA,0.5921317829457364,0.8837209302325582,0.5200737704918033,NA
44,1,2,1,NA,NA,NA,NA,116.5,1.5,1,0,NA,0.5,0,0,0.5,0.75,0,0.25,NA,5.871,1,4.692,NA
44,2,1,0,2,NA,NA,NA,141.56637168141592,3.3893805309734515,2.5309734513274336,0.6902654867256637,NA,0.168141592920354,0.12389380530973451,0.21238938053097345,0.6283185840707964,0.8779709228824273,0.10030341340075853,0.02172566371681416,NA,0.863070796460177,0.8407079646017699,0.5897083333333334,0.5777310924369747
44,2,1,1,2,NA,NA,NA,169.72340425531914,7.468085106382978,2.595744680851064,4.723404255319149,NA,0.14893617021276595,0,0.14893617021276595,0.48936170212765956,0.4011565018283943,0.5910701964453364,0.007773301726269251,NA,3.0991063829787233,0.19148936170212766,0.24,NA
44,2,2,0,2,NA,NA,NA,171.85714285714286,3.2589285714285716,2.5892857142857144,0.6428571428571429,NA,0.026785714285714284,0.09821428571428571,0.20535714285714285,0.5357142857142857,0.9013897065236351,0.09569133743240886,0.002918956043956044,NA,0.5142321428571428,0.8303571428571429,0.42315841584158415,0.008771929824561403
44,2,2,1,2,NA,NA,NA,169.54166666666666,7.020833333333333,2.5625,4.333333333333333,NA,0.125,0,0.10416666666666667,0.25,0.4055585618085618,0.5803045334295335,0.014136904761904762,NA,2.872375,0.16666666666666666,0.2806666666666667,NA
44,3,3,0,2,1,1,2,20.512820512820515,4.564102564102564,3,0.358974358974359,0.6410256410256411,1.205128205128205,0.05128205128205128,0.15384615384615385,0.6923076923076923,0.8571044897131853,0.03843366778149387,0.10446184250532077,0.05904699165568731,0.6541282051282051,0.7435897435897436,0.3385625,NA
44,3,4,0,2,2,1,NA,60.5,3.65,2.675,0.175,0.425,0.8,0.025,0.1,0.4,0.9303693528693529,0.017081807081807083,0.05254884004884005,0.031245421245421245,0.436,0.875,0.39773684210526317,NA
45,1,1,0,NA,NA,NA,NA,91.68595041322314,2.9338842975206614,2.4297520661157024,0.18181818181818182,NA,0.32231404958677684,0.01652892561983471,0.06611570247933884,0.2809917355371901,0.9575340178645964,0.01685449536689206,0.025611486768511563,NA,1.2555289256198348,0.9256198347107438,1.1412542372881356,NA
45,1,1,1,NA,NA,NA,NA,89,5,2,2,NA,1,1,1,4,0.4,0.4,0.2,NA,7.359,0,NA,NA
45,1,2,0,NA,NA,NA,NA,157.1048387096774,2.8306451612903225,2.6370967741935485,0.06451612903225806,NA,0.12903225806451613,0,0.024193548387096774,0.0967741935483871,0.986021505376344,0.00564516129032258,0.008333333333333333,NA,0.7704435483870967,0.9758064516129032,0.7704435483870967,NA
45,1,2,1,NA,NA,NA,NA,106,5.5,2.5,1,NA,2,0,0.5,2.5,0.6666666666666666,0.1111111111111111,0.2222222222222222,NA,2.734,0.5,2.351,NA
45,2,1,0,1,NA,NA,NA,162.99346405228758,2.8562091503267975,2.5620915032679736,0.2875816993464052,NA,0.006535947712418301,0.0718954248366013,0.0915032679738562,0.3137254901960784,0.9464363523187053,0.05247432306255836,0.0010893246187363833,NA,1.4596013071895424,0.9215686274509803,1.0009366197183098,0.3907563025210084
45,2,1,1,1,NA,NA,NA,154.85714285714286,6.142857142857143,2.142857142857143,4,NA,0,0,0,0,0.43764172335600904,0.5623582766439909,0,NA,6.545714285714285,0.14285714285714285,13.209,NA
45,2,2,0,1,NA,NA,NA,158.5065789473684,2.914473684210526,2.611842105263158,0.3026315789473684,NA,0,0.05263157894736842,0.10526315789473684,0.2894736842105263,0.9489348370927319,0.05106516290726817,0,NA,1.1387894736842106,0.9276315789473685,0.8729791666666666,0.3114406779661017
45,2,2,1,1,NA,NA,NA,155.625,8,2.625,5.125,NA,0.25,0,0.125,0.25,0.3287337662337662,0.635551948051948,0.03571428571428571,NA,6.036875,0,NA,NA
45,3,3,0,1,1,1,1,20.5,2.9,2.775,0.05,0.125,0.075,0.025,0,0.075,0.975,0.01,0.015000000000000001,0.025,0.69725,0.95,0.5121282051282051,NA
45,3,4,0,1,2,1,NA,60.5,3.65,2.9,0.125,0.25,0.625,0,0.075,0.3,0.9465058479532164,0.010899122807017544,0.04259502923976608,0.021798245614035087,0.54205,0.9,0.54205,NA
46,1,1,0,NA,NA,NA,NA,91.44166666666666,3.175,2.55,0.20833333333333334,NA,0.4166666666666667,0.025,0.09166666666666666,0.425,0.927783189033189,0.023212481962481962,0.049004329004329,NA,0.987225,0.9166666666666666,0.8207207207207207,NA
46,1,1,1,NA,NA,NA,NA,88,15,4,4,NA,7,1,1,8,0.26666666666666666,0.26666666666666666,0.4666666666666667,NA,2.633,0,NA,NA
46,1,2,0,NA,NA,NA,NA,156.1048387096774,3.096774193548387,2.588709677419355,0.1693548387096774,NA,0.3387096774193548,0.016129032258064516,0.06451612903225806,0.33064516129032256,0.9567666520702574,0.014780080766798034,0.028453267162944582,NA,0.7917822580645161,0.9112903225806451,0.6508305084745762,NA
46,1,2,1,NA,NA,NA,NA,105,8.5,2.5,2,NA,4,0,1,4.5,0.2928571428571428,0.24285714285714285,0.4642857142857143,NA,3.6750000000000003,0,NA,NA
46,2,1,0,1,NA,NA,NA,175.90849673202615,3.320261437908497,2.5751633986928106,0.35294117647058826,NA,0.39215686274509803,0.032679738562091505,0.13071895424836602,0.7058823529411765,0.898013079875825,0.0376534322612754,0.06433348786289962,NA,0.5221176470588236,0.8300653594771242,0.36564615384615384,0.47667910447761197
46,2,1,1,1,NA,NA,NA,144.42857142857142,11.285714285714286,3,5.714285714285714,NA,2.5714285714285716,0,0.2857142857142857,1.8571428571428572,0.27869511440940015,0.5502679859822717,0.17103689960832819,NA,3.481,0,NA,NA
46,2,2,0,1,NA,NA,NA,146.4671052631579,2.9407894736842106,2.638157894736842,0.18421052631578946,NA,0.11842105263157894,0.02631578947368421,0.05263157894736842,0.21052631578947367,0.9718026125920862,0.020305498594972278,0.007891888812941445,NA,0.8084736842105263,0.9276315789473685,0.7620878378378378,0.4940191387559809
46,2,2,1,1,NA,NA,NA,146.5,6.125,2.25,3.125,NA,0.75,0,0.5,0.75,0.36473214285714284,0.5348214285714286,0.10044642857142858,NA,2.65,0.125,NA,NA
46,3,3,0,1,1,1,2,20.5,3.225,2.325,0.1,0.275,0.8,0.025,0.075,0.325,0.9185416666666667,0.0175,0.06395833333333333,0.03145833333333333,0.608675,0.875,0.4565,NA
46,3,4,0,1,2,1,NA,60.5,3.525,2.75,0.125,0.25,0.65,0,0.075,0.275,0.9470959595959596,0.008383838383838384,0.04452020202020202,0.016767676767676768,0.4674,0.925,0.3538421052631579,NA
47,1,1,0,NA,NA,NA,NA,91.68595041322314,3.090909090909091,2.371900826446281,0.23140495867768596,NA,0.48760330578512395,0.01652892561983471,0.09090909090909091,0.48760330578512395,0.9356946084218811,0.022269328467675573,0.04203606311044328,NA,2.841801652892562,0.9008264462809917,2.2416725663716814,NA
47,1,1,1,NA,NA,NA,NA,89,2,1,1,NA,0,1,1,2,0.5,0.5,0,NA,16.792,1,NA,NA
47,1,2,0,NA,NA,NA,NA,157.1048387096774,2.9193548387096775,2.4596774193548385,0.14516129032258066,NA,0.31451612903225806,0.016129032258064516,0.07258064516129033,0.31451612903225806,0.9383021548344129,0.01842297487458778,0.04327487029099932,NA,2.2058951612903224,0.9354838709677419,2.0507457627118644,NA
47,1,2,1,NA,NA,NA,NA,106,4.5,1.5,1,NA,2,0.5,0.5,2,0.625,0.125,0.25,NA,5.1045,0.5,4.467,NA
47,2,1,0,2,NA,NA,NA,146.7433628318584,6.212389380530974,2.6106194690265485,1.5221238938053097,NA,2.079646017699115,0.061946902654867256,0.584070796460177,2.398230088495575,0.6202894956278611,0.1728927689234821,0.20681773544865684,NA,2.110442477876106,0.48672566371681414,1.6726122448979592,0.3457175269427113
47,2,1,1,2,NA,NA,NA,159.31914893617022,8.25531914893617,2.6808510638297873,2.8297872340425534,NA,2.74468085106383,0,0.6808510638297872,2.4893617021276597,0.3774421204358297,0.3704969752488032,0.25206090431536715,NA,4.371148936170213,0.2765957446808511,1.9045,NA
47,2,2,0,2,NA,NA,NA,175.36607142857142,6.008928571428571,2.580357142857143,1.5982142857142858,NA,1.8303571428571428,0.026785714285714284,0.5892857142857143,2.3660714285714284,0.6535656147240304,0.1817693837198271,0.16466500155614244,NA,1.9933928571428572,0.5089285714285714,1.6387788461538462,0.3051490514905149
47,2,2,1,2,NA,NA,NA,159.35416666666666,8.895833333333334,2.5833333333333335,3.2291666666666665,NA,3.0833333333333335,0,0.7916666666666666,2.7291666666666665,0.3419491710416633,0.3942541908341057,0.263796638124231,NA,4.556375,0.16666666666666666,2.8616666666666664,NA
47,3,3,0,2,1,1,1,20.5,2.725,2.525,0.05,0.1,0.15,0.025,0.025,0.15,0.9548809523809524,0.020833333333333332,0.024285714285714285,0.029404761904761906,0.954825,0.925,0.8754615384615385,NA
47,3,4,0,2,2,1,NA,60.5,3.225,2.525,0.2,0.25,0.5,0,0.075,0.375,0.9548611111111112,0.01626984126984127,0.028869047619047617,0.018055555555555554,0.862775,0.9,0.862775,NA
48,1,1,0,NA,NA,NA,NA,158.40501792114696,3.5842293906810037,2.5555555555555554,0.23297491039426524,NA,0.7956989247311828,0.021505376344086023,0.08243727598566308,0.8637992831541219,0.8309166070309193,0.02325920356799055,0.14582418940109015,NA,0.6889749103942653,0.7670250896057348,0.5489811320754717,NA
48,1,1,1,NA,NA,NA,NA,265,4,1,2,NA,1,1,1,3,0.25,0.5,0.25,NA,8.459,1,NA,NA
48,1,2,0,NA,NA,NA,NA,317.5633802816901,3.2816901408450705,2.612676056338028,0.22535211267605634,NA,0.44366197183098594,0.007042253521126761,0.1267605633802817,0.4859154929577465,0.9224191301656091,0.026980902509071522,0.05059996732531944,NA,0.5078732394366197,0.8450704225352113,0.4335114503816794,NA
48,1,2,1,NA,NA,NA,NA,273,5.5,2.5,1,NA,2,0,0.5,2.5,0.6666666666666666,0.1111111111111111,0.2222222222222222,NA,2.496,0.5,2.142,NA
48,2,1,0,2,NA,NA,NA,140.61946902654867,4.31858407079646,2.6548672566371683,1.6194690265486726,NA,0.04424778761061947,0.2831858407079646,0.45132743362831856,1.2743362831858407,0.7476225593482231,0.24328206208737183,0.009095378564405112,NA,0.9090353982300885,0.6106194690265486,0.30770000000000003,0.41304347826086957
